event_id,prog_id,event_name,event_date,location,gender,athlete_id,athlete_name,finish_position,swim_overall_position,bike_overall_position,gap_to_leader_sec,swim_pack_id,swim_pack_size,swim_pack_rank,swim_init_rank_at_bike,swim_to_bike_delta,t1_pack_id,t1_pack_size,t1_pack_rank,t1_init_rank_at_bike,t1_to_bike_delta,first_bike_pack_id,first_bike_pack_size,first_bike_pack_rank,first_bike_init_rank_at_bike,first_bike_to_bike_delta,bike_exit_pack_id,bike_exit_pack_size,bike_exit_pack_rank,first_bike_segment_sec,first_bike_segment_rank,first_bike_fastest_sec,first_bike_gap_to_fastest_sec
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,113106,Jolien Vermeylen,10.0,16.0,17.0,63,7.0,10.0,4.0,4.0,0.0,,,,,,,,,,,1.0,26.0,13.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,117135,Selina Klamt,,,,0,,,,,,,,,,,,,,,,,,,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,117212,Beth Potter,16.0,5.0,5.0,2,2.0,2.0,1.0,1.0,0.0,,,,,,,,,,,0.0,6.0,5.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,123455,Sophie Linn,18.0,26.0,12.0,62,10.0,3.0,1.0,2.0,1.0,,,,,,,,,,,1.0,26.0,8.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,123462,Barbara De Koning,32.0,34.0,34.0,481,13.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,4.0,366.0,12.0,356.0,10.0
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,124609,Ana Maria Valentina Torres Gomez,33.0,34.0,35.0,482,13.0,2.0,2.0,2.0,0.0,,,,,,,,,,,2.0,5.0,5.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125061,Djenyfer Arnold,17.0,25.0,17.0,63,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0,26.0,13.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125375,Emma Lombardi,3.0,4.0,2.0,1,1.0,2.0,2.0,2.0,0.0,,,,,,,,,,,0.0,6.0,2.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125627,Tanja Neubert,9.0,32.0,17.0,63,12.0,5.0,4.0,2.0,-2.0,,,,,,,,,,,1.0,26.0,13.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,132753,Diana Isakova,6.0,20.0,12.0,62,7.0,10.0,8.0,3.0,-5.0,,,,,,,,,,,1.0,26.0,8.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,132848,Gina Sereno,15.0,15.0,26.0,65,7.0,10.0,1.0,8.0,7.0,,,,,,,,,,,1.0,26.0,22.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,162101,Tilly Anema,11.0,1.0,23.0,64,0.0,3.0,1.0,3.0,2.0,,,,,,,,,,,1.0,26.0,19.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,186318,Danielle Orie,19.0,16.0,26.0,65,7.0,10.0,3.0,8.0,5.0,,,,,,,,,,,1.0,26.0,22.0,,,,
188992,674812,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,189862,Kanae Takenaka,35.0,6.0,31.0,479,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,2.0,5.0,1.0,,,,
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,116321,Veikka Saren,38.0,39.0,37.0,219,11.0,13.0,9.0,6.0,-3.0,7.0,12.0,7.0,6.0,-1.0,6.0,7.0,6.0,5.0,-1.0,3.0,10.0,3.0,329.0,19.0,321.0,8.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,123460,Gjalt Panjer,36.0,15.0,18.0,124,2.0,3.0,2.0,1.0,-1.0,2.0,7.0,5.0,2.0,-3.0,4.0,8.0,8.0,4.0,-4.0,2.0,23.0,7.0,341.0,36.0,321.0,20.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,123620,Rory Thornhill,40.0,17.0,33.0,127,3.0,3.0,1.0,1.0,0.0,5.0,4.0,4.0,3.0,-1.0,5.0,6.0,6.0,5.0,-1.0,2.0,23.0,22.0,335.0,29.0,321.0,14.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,123621,Mitchell Van der Westhuizen,,,,0,,,,,,,,,,,,,,,,,,,363.0,49.0,321.0,42.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,124356,Eduardo Nuñez Gomez,18.0,15.0,26.0,125,2.0,3.0,3.0,2.0,-1.0,2.0,7.0,3.0,4.0,1.0,5.0,6.0,2.0,2.0,0.0,2.0,23.0,15.0,342.0,37.0,321.0,21.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,124416,Teppei Tokuyama,,,,0,,,,,,,,,,,,,,,,,,,407.0,56.0,321.0,86.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,124534,Niklas Keller,,,,0,,,,,,,,,,,,,,,,,,,355.0,47.0,321.0,34.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,124692,Esteban Tibocha,,,,0,,,,,,,,,,,,,,,,,,,402.0,54.0,321.0,81.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,124975,Gergő Dobi,33.0,23.0,30.0,126,7.0,4.0,1.0,4.0,3.0,6.0,7.0,6.0,5.0,-1.0,6.0,7.0,4.0,4.0,0.0,2.0,23.0,19.0,333.0,27.0,321.0,12.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,125287,Esteban Basanta Fouz,9.0,10.0,11.0,46,1.0,13.0,9.0,10.0,1.0,1.0,10.0,5.0,7.0,2.0,0.0,7.0,5.0,6.0,1.0,1.0,2.0,2.0,327.0,13.0,321.0,6.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,125303,Jack Stanton-Stock,16.0,20.0,18.0,124,4.0,2.0,2.0,2.0,0.0,1.0,10.0,8.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,23.0,7.0,336.0,32.0,321.0,15.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,127192,Pavel Sorokin,27.0,13.0,30.0,126,1.0,13.0,13.0,13.0,0.0,3.0,2.0,1.0,1.0,0.0,5.0,6.0,5.0,4.0,-1.0,2.0,23.0,19.0,343.0,38.0,321.0,22.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,127536,Sebastian Wernersen,22.0,8.0,15.0,123,1.0,13.0,7.0,11.0,4.0,1.0,10.0,9.0,8.0,-1.0,4.0,8.0,6.0,3.0,-3.0,2.0,23.0,4.0,345.0,40.0,321.0,24.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,132341,Peter Rojtas,25.0,28.0,26.0,125,9.0,2.0,2.0,2.0,0.0,6.0,7.0,4.0,3.0,-1.0,5.0,6.0,4.0,2.0,-2.0,2.0,23.0,15.0,330.0,23.0,321.0,9.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,132947,Andres Gras,30.0,45.0,35.0,217,13.0,2.0,2.0,1.0,-1.0,7.0,12.0,3.0,5.0,2.0,10.0,3.0,1.0,1.0,0.0,3.0,10.0,1.0,346.0,41.0,321.0,25.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,132948,Andree Buc,14.0,31.0,12.0,122,10.0,2.0,2.0,1.0,-1.0,6.0,7.0,1.0,1.0,0.0,4.0,8.0,2.0,1.0,-1.0,2.0,23.0,1.0,322.0,4.0,321.0,1.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,135049,Mitch Kolkman,5.0,6.0,2.0,1,1.0,13.0,5.0,2.0,-3.0,1.0,10.0,3.0,2.0,-1.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,2.0,327.0,13.0,321.0,6.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,136255,Gyula Kovács,20.0,22.0,12.0,122,6.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,8.0,5.0,1.0,-4.0,2.0,23.0,1.0,332.0,25.0,321.0,11.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,136679,Cheok Hei Lao,,,,0,,,,,,,,,,,,,,,,,,,406.0,55.0,321.0,85.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,139574,Valentino Agnelli,45.0,43.0,45.0,225,12.0,1.0,1.0,1.0,0.0,7.0,12.0,10.0,10.0,0.0,13.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,368.0,50.0,321.0,47.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,142895,Nicolas Probert Vargas,11.0,11.0,9.0,6,1.0,13.0,10.0,8.0,-2.0,1.0,10.0,7.0,5.0,-2.0,1.0,4.0,3.0,4.0,1.0,0.0,9.0,9.0,327.0,13.0,321.0,6.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,143420,Blake Harris,43.0,41.0,40.0,222,11.0,13.0,10.0,8.0,-2.0,8.0,8.0,4.0,4.0,0.0,7.0,4.0,4.0,4.0,0.0,3.0,10.0,6.0,326.0,11.0,321.0,5.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,144053,Toby Powers,37.0,34.0,18.0,124,11.0,13.0,3.0,1.0,-2.0,8.0,8.0,3.0,2.0,-1.0,7.0,4.0,2.0,1.0,-1.0,2.0,23.0,7.0,324.0,7.0,321.0,3.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,144208,Mathis Beaulieu,,,,0,,,,,,,,,,,,,,,,,,,321.0,1.0,321.0,0.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,144247,Henry McMecking,39.0,36.0,43.0,223,11.0,13.0,6.0,10.0,4.0,5.0,4.0,3.0,4.0,1.0,9.0,3.0,3.0,3.0,0.0,3.0,10.0,9.0,354.0,46.0,321.0,33.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,144817,Lucas Cambresy,10.0,7.0,5.0,3,1.0,13.0,6.0,5.0,-1.0,1.0,10.0,6.0,3.0,-3.0,1.0,4.0,2.0,3.0,1.0,0.0,9.0,5.0,326.0,11.0,321.0,5.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,151227,Joaquín Mojica Baquero,46.0,44.0,40.0,222,13.0,2.0,1.0,2.0,1.0,6.0,7.0,7.0,7.0,0.0,12.0,2.0,1.0,1.0,0.0,3.0,10.0,6.0,371.0,51.0,321.0,50.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,151889,Miguel Espuna Larramona,4.0,9.0,2.0,1,1.0,13.0,8.0,2.0,-6.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,327.0,13.0,321.0,6.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,156380,João Nuno Batista,7.0,2.0,15.0,123,1.0,13.0,1.0,11.0,10.0,8.0,8.0,1.0,1.0,0.0,9.0,3.0,1.0,1.0,0.0,2.0,23.0,4.0,332.0,25.0,321.0,11.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158271,Nicolo' Astori,32.0,36.0,36.0,218,11.0,13.0,5.0,5.0,0.0,6.0,7.0,5.0,6.0,1.0,10.0,3.0,2.0,2.0,0.0,3.0,10.0,2.0,352.0,45.0,321.0,31.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158362,Euan De Nigro,3.0,13.0,5.0,3,1.0,13.0,12.0,5.0,-7.0,1.0,10.0,2.0,3.0,1.0,0.0,7.0,3.0,2.0,-1.0,0.0,9.0,5.0,322.0,4.0,321.0,1.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158469,Márton Kropkó,2.0,1.0,7.0,4,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,7.0,2.0,3.0,1.0,0.0,9.0,7.0,328.0,17.0,321.0,7.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158867,Luca Fahrenson,31.0,42.0,40.0,222,11.0,13.0,13.0,8.0,-5.0,7.0,12.0,4.0,8.0,4.0,6.0,7.0,3.0,6.0,3.0,3.0,10.0,6.0,325.0,9.0,321.0,4.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158949,Ben Cumberland,24.0,28.0,15.0,123,9.0,2.0,1.0,1.0,0.0,6.0,7.0,3.0,2.0,-1.0,5.0,6.0,3.0,1.0,-2.0,2.0,23.0,4.0,329.0,19.0,321.0,8.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,158977,Jules Rethoret,6.0,12.0,10.0,45,1.0,13.0,11.0,9.0,-2.0,1.0,10.0,4.0,6.0,2.0,0.0,7.0,4.0,5.0,1.0,1.0,2.0,1.0,321.0,1.0,321.0,0.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,160313,Kuba Gajda,35.0,39.0,18.0,124,11.0,13.0,8.0,1.0,-7.0,7.0,12.0,6.0,2.0,-4.0,6.0,7.0,5.0,1.0,-4.0,2.0,23.0,7.0,325.0,9.0,321.0,4.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,160628,Michael Gar,29.0,3.0,4.0,2,1.0,13.0,2.0,4.0,2.0,0.0,3.0,3.0,1.0,-2.0,1.0,4.0,4.0,2.0,-2.0,0.0,9.0,4.0,333.0,27.0,321.0,12.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,160696,Thomas Hansmaennel,15.0,23.0,26.0,125,7.0,4.0,2.0,3.0,1.0,5.0,4.0,2.0,2.0,0.0,6.0,7.0,1.0,3.0,2.0,2.0,23.0,15.0,339.0,33.0,321.0,18.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,161210,Oscar Lilja,41.0,35.0,39.0,221,11.0,13.0,4.0,7.0,3.0,7.0,12.0,8.0,7.0,-1.0,7.0,4.0,3.0,3.0,0.0,3.0,10.0,5.0,328.0,17.0,321.0,7.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,161941,Jaspar Ortfeld,,,,0,,,,,,,,,,,,,,,,,,,340.0,35.0,321.0,19.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,162320,Vinicius Avi Santana,,,,0,,,,,,,,,,,,,,,,,,,,58.0,321.0,
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,162549,Reese Vannerson,8.0,18.0,33.0,127,3.0,3.0,3.0,1.0,-2.0,2.0,7.0,2.0,5.0,3.0,5.0,6.0,1.0,5.0,4.0,2.0,23.0,22.0,346.0,41.0,321.0,25.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,163850,Takuto Oshima,44.0,36.0,43.0,223,11.0,13.0,7.0,10.0,3.0,7.0,12.0,9.0,9.0,0.0,16.0,1.0,1.0,1.0,0.0,3.0,10.0,9.0,381.0,52.0,321.0,60.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,163852,Kazushi Jozuka,23.0,26.0,18.0,124,7.0,4.0,4.0,1.0,-3.0,4.0,2.0,2.0,2.0,0.0,6.0,7.0,2.0,1.0,-1.0,2.0,23.0,7.0,343.0,38.0,321.0,22.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,164373,Eirik Berling Grande,26.0,19.0,12.0,122,4.0,2.0,1.0,1.0,0.0,7.0,12.0,2.0,1.0,-1.0,8.0,1.0,1.0,1.0,0.0,2.0,23.0,1.0,335.0,29.0,321.0,14.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,165278,Osvaldo Darell Zuñiga Fierro,34.0,33.0,18.0,124,11.0,13.0,2.0,1.0,-1.0,7.0,12.0,5.0,2.0,-3.0,4.0,8.0,7.0,4.0,-3.0,2.0,23.0,7.0,321.0,1.0,321.0,0.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,165479,Brayden Mercer,12.0,4.0,8.0,5,1.0,13.0,3.0,7.0,4.0,0.0,3.0,2.0,3.0,1.0,0.0,7.0,6.0,4.0,-2.0,0.0,9.0,8.0,329.0,19.0,321.0,8.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,165623,Solomon Okrafo-Smart,,,,0,,,,,,,,,,,,,,,,,,,394.0,53.0,321.0,73.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,166286,Logan Campbell,42.0,21.0,46.0,236,5.0,1.0,1.0,1.0,0.0,2.0,7.0,6.0,6.0,0.0,6.0,7.0,7.0,7.0,0.0,5.0,1.0,1.0,351.0,44.0,321.0,30.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,168603,Oliver Conway,1.0,5.0,1.0,0,1.0,13.0,4.0,1.0,-3.0,1.0,10.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,9.0,1.0,323.0,6.0,321.0,2.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,171947,Sullivan Middaugh,28.0,47.0,38.0,220,16.0,3.0,3.0,1.0,-2.0,8.0,8.0,2.0,3.0,1.0,9.0,3.0,2.0,2.0,0.0,3.0,10.0,4.0,335.0,29.0,321.0,14.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,172101,Braxton Legg,19.0,25.0,18.0,124,7.0,4.0,3.0,1.0,-2.0,2.0,7.0,4.0,2.0,-2.0,4.0,8.0,4.0,4.0,0.0,2.0,23.0,7.0,339.0,33.0,321.0,18.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,177421,Daniel Damian,17.0,32.0,26.0,125,11.0,13.0,1.0,4.0,3.0,6.0,7.0,2.0,3.0,1.0,4.0,8.0,3.0,8.0,5.0,2.0,23.0,15.0,324.0,7.0,321.0,3.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,181477,Ibe Baelde,13.0,30.0,18.0,124,10.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,0.0,4.0,8.0,1.0,4.0,3.0,2.0,23.0,7.0,329.0,19.0,321.0,8.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,184062,Yi Jun Tey,47.0,46.0,47.0,358,14.0,1.0,1.0,1.0,0.0,8.0,8.0,5.0,5.0,0.0,14.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,362.0,48.0,321.0,41.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,186454,Theo Marti,,,,0,,,,,,,,,,,,,,,,,,,,58.0,321.0,
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,186572,Julian Birkel,21.0,27.0,30.0,126,8.0,2.0,2.0,1.0,-1.0,7.0,12.0,1.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,2.0,23.0,19.0,330.0,23.0,321.0,9.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,190835,Porter Middaugh,,,,0,,,,,,,,,,,,,,,,,,,350.0,43.0,321.0,29.0
188992,674813,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Men,190916,Kang Zheng Russell Lee,,,,0,,,,,,,,,,,,,,,,,,,422.0,57.0,321.0,101.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,112651,Giovanna Lacerda,,32.0,36.0,547,3.0,1.0,1.0,1.0,0.0,7.0,6.0,6.0,5.0,-1.0,11.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,401.0,41.0,356.0,45.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,112658,Daniela Moya Chamorro,32.0,24.0,28.0,188,1.0,19.0,14.0,12.0,-2.0,5.0,17.0,12.0,13.0,1.0,1.0,15.0,13.0,14.0,1.0,2.0,12.0,6.0,359.0,4.0,356.0,3.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,116266,Inês Rico,,,,0,1.0,19.0,19.0,10.0,-9.0,5.0,17.0,16.0,11.0,-5.0,5.0,2.0,2.0,1.0,-1.0,2.0,12.0,1.0,386.0,37.0,356.0,30.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,116271,Karolina Helga Horváth,,,,0,1.0,19.0,9.0,10.0,1.0,5.0,17.0,14.0,11.0,-3.0,4.0,1.0,1.0,1.0,0.0,2.0,12.0,1.0,380.0,27.0,356.0,24.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,123462,Barbara De Koning,13.0,14.0,20.0,6,0.0,16.0,16.0,12.0,-4.0,5.0,17.0,6.0,9.0,3.0,2.0,7.0,5.0,5.0,0.0,0.0,24.0,20.0,366.0,12.0,356.0,10.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,123536,Brea Roderick,28.0,23.0,1.0,0,1.0,19.0,12.0,1.0,-11.0,5.0,17.0,10.0,1.0,-9.0,1.0,15.0,12.0,1.0,-11.0,0.0,24.0,1.0,362.0,6.0,356.0,6.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,123626,Richelle Hill,1.0,8.0,13.0,3,0.0,16.0,9.0,7.0,-2.0,4.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,1.0,0.0,24.0,13.0,376.0,21.0,356.0,20.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,124447,Kira Gupta-Baltazar,,,,0,,,,,,,,,,,,,,,,,,,378.0,23.0,356.0,22.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,124520,Heidi Juránková,6.0,19.0,9.0,2,1.0,19.0,5.0,4.0,-1.0,5.0,17.0,4.0,6.0,2.0,3.0,7.0,3.0,3.0,0.0,0.0,24.0,9.0,367.0,13.0,356.0,11.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,124901,Angelica Prestia,2.0,10.0,1.0,0,0.0,16.0,11.0,1.0,-10.0,5.0,17.0,1.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,24.0,1.0,375.0,20.0,356.0,19.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125003,Rebecca Beti,11.0,24.0,9.0,2,1.0,19.0,13.0,4.0,-9.0,6.0,5.0,1.0,1.0,0.0,1.0,15.0,4.0,5.0,1.0,0.0,24.0,9.0,356.0,1.0,356.0,0.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125021,Zuzana Michalickova,30.0,30.0,30.0,189,2.0,2.0,1.0,1.0,0.0,6.0,5.0,4.0,4.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,12.0,9.0,383.0,35.0,356.0,27.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,125268,Sophia Howell,10.0,3.0,1.0,0,0.0,16.0,3.0,1.0,-2.0,3.0,3.0,1.0,1.0,0.0,1.0,15.0,3.0,1.0,-2.0,0.0,24.0,1.0,369.0,14.0,356.0,13.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,127941,Márta Kropkó,3.0,1.0,5.0,1,0.0,16.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.0,5.0,369.0,14.0,356.0,13.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,131511,Robin Dreijling,20.0,11.0,16.0,4,0.0,16.0,12.0,9.0,-3.0,4.0,4.0,3.0,3.0,0.0,1.0,15.0,8.0,10.0,2.0,0.0,24.0,16.0,372.0,17.0,356.0,16.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,132458,Vanessa Possberg,,,,0,1.0,19.0,7.0,12.0,5.0,5.0,17.0,15.0,13.0,-2.0,1.0,15.0,15.0,14.0,-1.0,2.0,12.0,6.0,361.0,5.0,356.0,5.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,132893,María Casals Mojica,5.0,14.0,18.0,5,0.0,16.0,15.0,10.0,-5.0,5.0,17.0,3.0,8.0,5.0,3.0,7.0,2.0,4.0,2.0,0.0,24.0,18.0,374.0,19.0,356.0,18.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,133284,Aviv Levi,22.0,5.0,5.0,1,0.0,16.0,7.0,3.0,-4.0,5.0,17.0,9.0,4.0,-5.0,1.0,15.0,10.0,4.0,-6.0,0.0,24.0,5.0,364.0,9.0,356.0,8.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,135389,Franka Rust,14.0,22.0,1.0,0,1.0,19.0,10.0,1.0,-9.0,5.0,17.0,7.0,1.0,-6.0,1.0,15.0,5.0,1.0,-4.0,0.0,24.0,1.0,363.0,8.0,356.0,7.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,135532,Isla Britton,21.0,11.0,20.0,6,0.0,16.0,13.0,12.0,-1.0,3.0,3.0,3.0,2.0,-1.0,1.0,15.0,9.0,11.0,2.0,0.0,24.0,20.0,372.0,17.0,356.0,16.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,135626,Marcela Alvarez Solis,,,,0,,,,,,,,,,,,,,,,,,,446.0,43.0,356.0,90.0
188992,674814,2025 World Triathlon Championship Finals Wollongong,2025-10-15,Wollongong,Women,135764,Nele Dequae,33.0,34.0,25.0,187,4.0,5.0,3.0,1.0,-2.0,7.0,6.0,3.0,1.0,-2.0,7.0,2.0,1.0,1.0,0.0,2.0,12.0,1.0,382.0,33.0,356.0,26.0
